"In reference to sociology, multiculturalism is the end-state of either a natural or artificial process (for example: legally-controlled immigration) and occurs on either a large national scale or on a smaller scale within a nation's communities",['either', 'for example', '(E|e)(ither).+?(or)']
" On a large scale, it can occur as a result of either legal or illegal migration to and from different jurisdictions around the world (for example, Anglo-Saxon settlement of Britain by Angles, Saxons and Jutes in the 5th century or the colonization of the Americas by Europeans, Africans and Asians since the 16th century)",['as a result', 'either', 'as', 'for example', '(E|e)(ither).+?(or)']
" As a consequence, an official national policy of multiculturalism was adopted in the early-1980s",['as a consequence', 'as']
" Different groups could themselves determine religious and cultural matters, while state authorities would handle matters of housing and work policy",['while']
"In the 1990s, the public debate were generally optimistic on immigration and the prevailing view was that a multicultural policy would reduce the social economic disparities over time",['that']
"Lord Sacks, Chief Rabbi of the United Hebrew Congregations of the Commonwealth, made a distinction between tolerance and multiculturalism, citing the Netherlands as a tolerant, rather than multicultural, society",['as', 'rather than']
" Forced marriages has been widely debated in Denmark, Sweden and Norway but the countries differ in policy and responses by authorities",['but']
"A 2018 study found that increases in local ethnic diversity in Denmark caused "rightward shifts in election outcomes by shifting electoral support away from traditional “big government” left‐wing parties and towards anti‐immigrant nationalist parties",['that']
" The report found that while the second generation non-Western immigrants do better than the first generation, the third generation of immigrants with non-Western background do no better education and employment wise than the second generation",['while', 'that']
" One of the reasons was that second generation immigrants from non-Western countries marry someone from their country of origin and so Danish is not spoken at home which disadvantages children in school",['that']
"Sweden has from the early 1970s experienced a greater share of non-Western immigration than the other Scandinavian countries, which consequently have placed multiculturalism on the political agenda for a longer period of time",['consequently']
" From the mid-1970s, the goal of enabling the preservation of minorities and creating a positive attitude towards the new officially endorsed multicultural society among the majority population became incorporated into the Swedish constitution as well as cultural, educational and media policies",['as', 'as well']
"A 2008 study which involved questionnaires sent to 5,000 people, showed that less than a quarter of the respondents (23%) wanted to live in areas characterised by cultural, ethnic and social diversity",['that']
"A 2014 study published by Gävle University College showed that 38% of the population never interacted with anyone from Africa and 20% never interacted with any non-Europeans",['that']
" The study concluded that while physical distance to the country of origin, also religion and other cultural expressions are significant for the perception of cultural familiarity",['while', 'also']
" In general, peoples with Christianity as the dominant religion were perceived to be culturally closer than peoples from Muslim countries",['as']
"A 2017 study by Lund University also found that social trust was lower among people in regions with high levels of past non-Nordic immigration than among people in regions with low levels of past immigration",['that', 'also']
" In 1997, the newly elected Labour government committed to a multiculturalist approach at a national level, but after 2001, there was something of a backlash, led by centre-left commentators such as David Goodhart and Trevor Phillips",['but']
" The Government then embraced a policy of community cohesion instead",['instead']
" In 2011, Conservative Prime Minister David Cameron said in a speech that "state multiculturalism has failed"",['that']
" This is mainly because of colonization that has been present from, the English, the French, and the Dutch",['because']
" Mauritius has embraced intertwining of cultures from the origin of the country, and has coined the term fruit-salad, which is a much more appealing term in comparison to melting-pot showing that they were not forced to these cultures",['that']
" India's languages, religions, dance, music, architecture and customs differ from place to place within the country, but nevertheless possess a commonality",['but', 'nevertheless']
" Further, India does not have any national language",['further']
" The Republic of India's state boundaries are largely drawn based on linguistic groups; this decision led to the preservation and continuation of local ethno-linguistic sub-cultures, except for the Hindi sprachraum which is itself divided into many states",['except']
"Further information: Bhinneka Tunggal Ika, Demographics of Indonesia, Ethnic groups in Indonesia, and Culture of Indonesia
Pluralism, diversity and multiculturalism is a daily fact of life in Indonesia",['further']
" There are also more than 700 living languages spoken in Indonesia and although predominantly Muslim the country also has large Christian and Hindu populations",['also', 'although']
"Due to migration within Indonesia (as part of government transmigration programs or otherwise), there are significant populations of ethnic groups who reside outside of their traditional regions",['as', 'otherwise']
" The Javanese for example, moved from their traditional homeland in Java to the other parts of the archipelago",['for example']
" The expansion of the Javanese and their influence throughout Indonesia has raised the issue of Javanization, although Minangkabau, Malay, Madurese, Bugis and Makassar people, as a result of their merantau (migrating) culture are also quite widely distributed throughout the Indonesian archipelago, while Chinese Indonesians can be found in most urban areas",['while', 'also', 'although', 'as a result']
" Because of urbanization, major Indonesian cities such as Greater Jakarta, Surabaya, Bandung, Palembang, Medan and Makassar have attracted large numbers of Indonesians from various ethnic, cultural and religious backgrounds",['because', 'as']
"However, this transmigration program and close interactions between people of different cultural backgrounds caused socio-cultural problems, as the inter-ethnics interactions have not always been conducted harmoniously",['as']
" Like the clashes between native Dayak tribes against Madurese transmigrants in Kalimantan during Sambas riots in 1999 and the Sampit conflict in 2001",['against']
" There were also clashes between Muslims and Christians, such as violence erupted in Poso between 1998 and into 2000, and violences in Maluku between 1999 and into 2002",['also']
" Nevertheless, Indonesia today still struggles and has managed to maintain unity and inter-cultural harmony, through a national adherence of pro-pluralism policy of Pancasila; promoted and enforced by the government and its people",['still', 'nevertheless']
" Despite centuries of acculturation with native Indonesians, because of their disproportionate influence on Indonesian economy, and alleged question of national loyalty, Chinese Indonesians have suffered discrimination",['because']
" The Suharto Orde Baru or New Order adopted a forced assimilation policy; which indicated that Chinese cultural elements were unacceptable",['that']
" As the looting and destruction took place, a number of Chinese Indonesians, as well as looters, were killed",['as', 'as well']
" The Chinese Indonesians were treated as the scapegoat of 1997 Asian Financial Crisis, a result of ongoing discrimination and segregation policies enforced during Suharto's New Order regime",['as']
" Soon after the fourth Indonesian President, Abdurrahman Wahid came into power in 1999, he quickly abolished some of the discriminatory laws in efforts to promote acceptance and to improve inter-racial relationships, such as abolishing the ban on Chinese culture; allowing Chinese traditions to be practised freely",['as']
" Two years later President Megawati Sukarnoputri declared that the Chinese New Year (Imlek) would be marked as a national holiday from 2003",['that', 'as']
" Today, Chinese Indonesians enjoy the same rights as other Indonesians",['as']
"According to Harvard University professor Theodore Bestor, Japan does look very homogeneous from a distant perspective, but in fact there are a number of very significant minority groups – ethnically different minority groups – in Japan today, such as the already mentioned Ainu and Ryukyuan people",['as', 'but', 'in fact']
" The remaining 10% comprises:
The Malaysian New Economic Policy or NEP serves as a form of racial equalization",['as']
" Several regions in the then British Malaya such as Penang, Malacca and Singapore became Chinese dominated",['as']
" Until the riots 1969, co-existence between the three ethnicities (and other minor groups) was largely peaceful, although the three main racial groups for the most part lived in separate communities – the Malays in the villages, the Chinese in the urban areas, and the Indians in the towns and plantation",['although']
" More Malays however have moved into the cities since the 1970s, and the proportion of the non-Malays have been decreasing continually, especially the Chinese, due in large part to lower birth-rate and emigration as a result of institutionalized discrimination",['as a result']
" The contract as reflected in the 1957 Malayan Constitution and the 1963 Malaysian Constitution states that the immigrant groups are granted citizenship, and Malays' special rights are guaranteed",['that', 'as']
"Because of immigration, Singapore has a Chinese majority population with significant minority populations of Malays and Indians (predominantly Tamils)",['because']
" Besides English, Singapore recognizes three other languages—Malay, Mandarin Chinese and Tamil",['besides']
" English was established as the medium of instruction in schools during the 1960s and 1970s and is the language of trade and government while the other three languages are taught as second languages ("mother tongues")",['while']
" Besides being a multilingual country, Singapore also acknowledges festivals celebrated by the three main ethnic communities",['also', 'besides']
"During British colonial rule, ethnic enclaves such as Geylang, Chinatown, and Little India were enforced",['as']
" Presently (2010), remnants of colonial ethnic concentration still exist but housing in Singapore is governed by the Ethnic Integration Policy, which ensures an even ethnic distribution throughout Singapore",['still', 'but']
" A similar policy exists in politics as all Group Representation Constituencies are required to field at least one candidate from an ethnic minority",['as']
"He argued, however, that "the current discourses and concerns on multiculturalism in [South] Korea" lacked "the constructive and analytical concepts for transforming a society"",['that']
" Korea is faced by a different decision today: what type of multicultural society does it want to be?",[]
"The Korea Times suggested in 2009 that South Korea was likely to become a multicultural society"",['that']
" But there is a downside, too",['too', 'but']
" Because Koreans share values and views, they support decisions even when they are obviously bad",['because']
" While it will undermine the homogeneity, it will enrich Koreans with a better understanding of themselves",['while']
" This cultural influence mainly stems from the Iranian culture, which spread through multiple ways but mainly during the early modern period where Iranian and Ottoman contact flourished and the influence of the Kurds, an Iranian ethnic group, on Turkish culture",['but']
" However, it also entails influence from Hindu, Jewish, and Muslim influence",['also']
" In recent years there has been an increase of diversity acceptance in Turkey, mainly because there was fear of losing values of the non-existent Ottoman Empire",['because']
" South Africa also officially recognises 11 languages including English, making it third behind Bolivia and India in most official languages",['also']
" Though South Africa's cultural traditions may decline as it becomes more and more Westernised, it is still known for its diverse culture",['still', 'as', 'though']
"Officially known as the Republic of Cameroon, Cameroon is found in central Africa consisting of a diverse geographical and cultural area that makes it one of the most diverse countries known today",['as']
" This diverse geography resembles Africa as a whole and due to this, most people commonly label Cameroon as “Africa in Miniature”",['as']
" Apart from these two major languages, a new language consisting of a mixture of French, English, and Pidgin known as Frananglais gained popularity among Cameroonian residents",['as']
"Although these three languages are the most common in Cameroon, there are still approximately 273 indigenous languages being spoken throughout the country, making it not only culturally diverse but linguistically as well",['still', 'although', 'as', 'as well', 'but', 'not only']
" Among those who speak these indigenous languages are people from Bantu, Sudanic, Baka, Wodaabe (or Mbororo) and even primitive hunter-gatherer groups known as Pygmies",['as']
"Although native to Cameroonian land, they faced constant discrimination much like other indigenous groups around the world",['although']
" As a result, this established a sense of justice and acknowledgment among indigenous groups in Cameroon and posed for future battles for indigenous peoples' rights",['as a result', 'as']
" Morocco is a prime location for a multiculturalism, as it has much influence by neighbouring countries",['as']
" Morocco has been invaded and colonised by many countries throughout the centuries, which means that they have experienced an influence of many cultures",['that']
" This has led to the country becoming not only multicultural, but also multilingual",['also', 'but', 'not only']
" Officially the language of Morocco is Arabic, but throughout the country many people speak, French, Spanish, Arabic, and most recently acknowledging Berber as a language",['most + [a-z]*ly', 'as', 'but']
" There has been much outside influence of multiculturalism in Morocco, but they have embraced these cultures",['but']
"The next country to adopt an official policy of multiculturalism after Canada was Australia, a country with similar immigration situations and similar policies, for example the formation of the Special Broadcasting Service",['for example']
" The Australian government retains multiculturalism in policy, and as a defining aspect of Australia today",['as']
"The White Australia Policy was quietly dismantled after World War II by various changes to immigration policy, although the official policy of multiculturalism was not formally introduced until 1972",['although']
"Contact between people of different cultures in Australia has been characterised by tolerance and engagement, but have also occasionally resulted in conflict and rifts",['also', 'but']
" The country used to have immigration policies similar to Australia's White Australia Policy, but it would later follow suit with Australia in the 1970s and adopt similar multicultural policies",['but']
" In 1985 the Law Commission Act was passed which required the New Zealand Law Commission to review laws while taking into account both the indigenous Māori of New Zealand and New Zealand's multicultural character",['while']
" In 1987 New Zealand officially recognized the indigenous Māori language as a national language",['as']
" A 2013 census of New Zealand's population showed that 74% of the population identifies ethnically as European, while the latter 15% majority identify as Māori",['while', 'that', 'as']
" The remainder identify as Asian, and Pacific islander",['as']
" The island's population is also made up of many expatriate citizens from China, Australia, Indonesia, Europe and the Philippines",['also']
" As computer and video games have exponentially increased in popularity over time, they have had a significant influence on popular culture",['as']
" Video game culture has also evolved over time hand in hand with internet culture as well as the increasing popularity of mobile games",['also', 'as well']
" Many people who play video games identify as gamers, which can mean anything from someone who enjoys games to someone who is passionate about it",['as']
" As video games become more social with multiplayer and online capability, gamers find themselves in growing social networks",['as']
" Gaming can both be entertainment as well as competition, as a new trend known as electronic sports is becoming more widely accepted",['more + [a-z]*ly', 'as', 'as well']
" You may improve this article, discuss the issue on the talk page, or create a new article, as appropriate",['as']
" (October 2014) (Learn how and when to remove this template message)
                                                                                                                                                                                                                                                                                                                         
As of 2016, the average age for a video game player is 31, a number slowly increasing as people who were children playing the first arcade, console and home computer games continue playing now on current systems",['as']
" The gender distribution of gamers is reaching equilibrium, according to a 2016 study showing that 59% of gamers are male and 41% female; however, research has also shown that women are less likely to self-identify as gamers out of fear of stigmatization",['that', 'also']
"As of 2011 ESA reported that 71% of people age six to forty-nine in the U",['that', 'as']
" For example, the Wii console has widened its audience with games such as Wii Sports and Wii Fit",['for example']
" It could also be because people who played video games when they were young are now growing older and still have that interest in video games",['still', 'also', 'because']
"
As displayed by the recent release of certain games,[specify] video game developers have started to create gaming content that appeals to alternative audiences, beyond those of "Player 1",['as']
" A popular method of accomplishing this is a LAN (Local Area Network) party, which if hosted at a home involves family and friends, creating a social event for people friendly with each other",['if']
"
The Everquest Fan Faires for instance, provide weekends of socializing and playing, at a large gathering (an event of several thousands) of dedicated game fans",['for instance']
" MUDs offered multiplayer competition and cooperation but on a scope more geographically limited than on the internet",['more + [a-z]*ly', 'but']
"
One of the most groundbreaking titles in the history of online gaming is Quake, which offered the ability to play with sixteen, and eventually up to thirty-two players simultaneously in a 3D world",['eventually']
" Clans would often do their recruiting this way; by noticing the best players on a particular server, they would send invitations for that player to either try out or accept membership in the clan",['either', '(E|e)(ither).+?(or)']
" Many clans and guilds also have active fan-bases, which, when combined with the 'tournament' aspect, contribute in turning clan-based gaming into a semi-professional sport",['also']
"
Clans also allow players to assist each other in simulated combat and quests in game advancement, as well as providing an online family for friendly socialising",['also', 'as well']
" Online gaming has spread from its initial computer roots to console gaming as well",['as well']
"
As in other cultures, the community has developed a gamut of slang words or phrases that can be used for communication in or outside of games",['as']
" Gamers can often develop sub communities in game clans and may use third party VOIP programs to communicate while playing games such as Skype, Ventrillo, Teamspeak or Discord",['as']
" These gaming communities may have nothing in common, or instead designed for dedicated, skilled players, or even clans made for those with shared commonalities such as personality, ethnicity, heritage, language or gender",['as', 'instead']
" Many game developers have outlets either through official website forums or social media where gamers can communicate with and provide feedback to the game developers",['either']
" Likewise, these same places become key locations for game developers to communicate with their fans, where often dedicated employees act as liaisons as a bridge between the company and the community",['as']
" In major titles such as World of Warcraft and Dota 2, the player base is in the millions",['as']
" In some games, the interest in the virtual economies may be so great players will spend real money through auction sites like eBay for virtual property and items, commonly known as RMT (Real Market Trading)",['as']
"
Since smartphones became commonplace around 2007, mobile gaming has seen rapid increases in popularity",['since']
" Because games such as Clash of Clans offer in-game bonuses for referring new players to the game, mobile gamers have turned to social media sites to recruit their friends and family",['because', 'as']
"
Hans Geser further rejects the mainstream media view that video gaming is an anti-social activity, asserting "there is considerable empirical evidence that Second Life serves mainly to widen the life experience of individuals who have already a rich 'First Life', not as a compensating device for marginal loners",['that', 'further']
" Consumers can use this media source as an alternative tool to gain access to information of their interest",['as']
" The community aspect to videogaming has also had implications for the social interactions and collective behaviours of consumers involved in the activity",['also']
"
Contemporary investigations have found that there is a prevailing social framework in place during gatherings of gaming enthusiasts or 'gamers'",['that']
" 25) suggests that gamers who gather together to play possess a shared language, engage in collective rituals and are often interested in cultural artifacts such as gaming paraphernalia",['that', 'as']
" Cronin and McCarthy (2011) have also explored a liminal, hedonic food culture to be present among these socially connected actors",['also']
"
The presence of rituals, shared discourse, collective action and even a liminal food culture among gaming communities gives credence to the concept of these cohorts existing as self defining sub-units within mainstream culture",['as']
" However, due to the ephemeral and transient nature of their rituals, and also the possibility of virtual interaction through online participation, these cohorts should be considered 'postmodern subcultures'",['also']
" Gaming communities have social elements beyond physical interaction and have come to a stage where online and offline spaces can be seen as 'merged' rather than separate",['as', 'rather than']
" On one side, players, especially who played with avatars for several years, have treated the avatars as their own property",['as', 'on one side']
" Terry Flew writes that the 'effects-based' research which gives rise to the 'computer games cause violence' discourse is mostly psychology-based research, influenced particularly after horrific events such as the shooting of schoolchildren at Columbine High School in Littleton, Colorado in 1999",['that']
" He says that the assumption behind such research, cause-effect behaviorist models of communication, is a flawed one",['that']
" Several studies show a correlation between violent content conveyed through media (including videogames) and violent or aggressive behavior, while others (Vastag 2004) consider that the evidence for such conclusions is thin and highly contestable",['while', 'that']
"
Fox News reported that Montreal shooting case in Canada was carried out by the criminal Kimveer Gill, who is a player of Super Columbine Massacre, whose narrative attaches with strong violence sense",['that']
" On the other hand, some people who hold social determinism theory assert technology is neutral, but it is the way that humans manipulate technology which brings about its social impact",['but']
"
Benjamin Paaßen has argued that because video game culture has long been a space dominated by heterosexual men, the video game industry tends to cater to this particularly lucrative audience, producing video games that reflect the desires of the heterosexual male gaze",['that', 'because']
" He further argues that this lack of representation of alternate identities in video games has caused gamers who divert from the dominant demographic are often relegated to the margins of the culture",['that', 'further']
" This process is thus seen perpetuates the stereotypical image of the geeky, heterosexual male gamer as the ruler of the gaming world",['as']
" The problem is that they lack visibility",['that']
" One reason for this is that many people do not want to reveal their association with gaming culture out of fear of stigmatization",['that']
" Because women in gaming are often ostracized by their male gamer counterparts, the female gamer are frequently forced to conceal their genders, only participating in gaming when they have the ability to remain anonymous",['because']
" When concealing their identities, females gamers try to change their voice when talking online, they will play as a male character instead of a female character followed by some kind of masculine name",['as', 'instead']
" Like girl gamers would choose a male character to play as, the male gamer would sometimes choose a girl character to play as",['as']
" But for the male to pick a girl character is very common in the culture",['but']
" According to Bosson, Prewitt-Freilino, and Taylor, male gamers who try to be female characters are not harassed as much as girl gamers since the male gamers can simply undo the change or just reveal there true identities as a male which reduces the harassing",['since', 'simply']
"
When it comes to actually working into the gaming industries, there is a small minority of women within these industries",['actually']
" Due to being the minority, women in the gaming industry receive stereotypical threats because of being in a male dominant career",['because']
" Video game designer Kim Swift stated that, "Because I get mistaken for the receptionist or day-hire marketing at trade shows",['that', 'because']
" For instance, it has been shown by past research that the LGBTQ+ community maintains a notable presence within video game culture",['that', 'for instance']
" Such communities indicate the development of diverse subcultures within the culture of gaming as a whole",['as']
" (December 2014) (Learn how and when to remove this template message)
                                                                                                                                                                                                                                                                   
A crossover between video game culture and graffiti culture drawn on a piece of the Berlin Wall
Games are also advertised on different TV channels, depending on the age demographic they are targeting",['also']
" Games targeted toward kids and young teenagers are advertised on Cartoon Network and Nickelodeon, while games targeted toward older teenagers and adults are advertised on MTV, G4, Comedy Central and in NFL Network",['while']
" Other video games labeled as pop-culture phenomena include Final Fantasy, Halo, Metal Gear, The Legend of Zelda, Tomb Raider, Grand Theft Auto, Call of Duty, Street Fighter, Mortal Kombat, Pokémon, Guitar Hero, Sonic the Hedgehog, and the Mario games",['as']
